45878	950	3034
45879	950	343
45880	950	373
45881	950	1456
45883	950	558
45884	950	3434
45885	950	3379
45886	950	3478
45887	950	3512
45888	950	680
45889	950	3584
45890	950	3538
45891	950	3625
45892	950	2941
45900	950	2478
45901	950	3341
45902	950	3379
45903	950	3560
45904	950	3636
45905	950	3512
45906	950	3514
45908	950	3506
45909	950	3583
45910	950	704
45911	950	3029
45912	950	3429
45913	950	3508
45914	950	3583
45915	950	3457
45916	950	3449
45918	950	3690
45919	950	3517
45920	950	3347
45921	950	3516
45922	950	3473
45923	950	3528
45924	950	3602
45925	950	3370
45926	950	3429
45927	950	666
45928	950	3248
45929	950	3638
45930	950	3375
45931	950	3077
45937	950	3481
45938	950	99
45939	950	433
45940	950	289
45941	950	161
45942	950	3521
45943	950	3488
45944	950	3316
45945	950	3598
45946	950	3420
45947	950	3395
45948	950	3533
45949	950	3107
45950	950	2948
45951	950	3469
45952	950	3406
45953	950	2288
45954	950	2899
45955	950	2395
45956	950	3606
45957	950	3577
45958	950	3091
45959	950	3436
45960	950	442
45961	950	2983
45962	950	3244
45963	950	3215
45964	950	3225
45965	950	2908
45966	950	3381
45967	950	3226
45968	950	3096
45969	950	3365
45970	950	788
45980	950	3469
45981	950	3434
45982	950	3236
45983	950	3445
45984	950	3432
45985	950	3309
45986	950	3155
45987	950	3186
45988	950	3341
45989	950	3228
45990	950	2573
45991	950	2230
45992	950	2721
45993	950	3051
45994	950	2924
45995	950	3255
45996	950	2893
45997	950	2952
46002	950	3374
46003	950	419
46004	950	2998
46005	950	2756
46006	950	3348
46007	950	3270
46008	950	3192
46009	950	3243
46010	950	2845
46012	950	3554
46013	950	3312
46014	950	3501
46015	950	724
46016	950	2859
46017	950	3203
46018	950	2470
46020	950	3062
46021	950	3042
46022	950	3073
46029	950	1172
46033	950	3436
46034	950	3240
46035	950	3398
46036	950	2550
46037	950	11
46039	950	2574
46040	950	2795
46041	950	2934
46042	950	3296
46043	950	3240
46044	950	3212
46045	950	3155
46046	950	3323
46047	950	3107
46048	950	2798
46049	950	374
46066	950	821
46068	950	3
46069	950	102
46070	950	2614
46071	950	2678
46072	950	1456
46073	950	865
46074	950	2017
46075	950	2296
46083	950	2505
46084	950	2628
46085	950	2499
46086	950	2341
46087	950	2377
46088	950	2957
46096	950	326
46098	960	1171
46099	960	1311
46100	960	526
46102	960	668
46103	960	66
46104	960	1056
46105	960	1203
46106	960	1385
46107	960	1411
46108	960	1435
46109	960	1403
46110	960	574
46112	960	21
46113	960	37
46114	960	887
46115	960	2069
46116	960	2491
46117	960	2432
46118	960	2500
46119	960	2619
46120	960	2628
46122	960	2663
46125	960	2497
46126	960	2623
46127	960	2277
46128	960	2283
46129	960	2080
46130	960	2419
46131	960	2176
46132	960	2327
46133	960	2295
46134	960	2367
46135	960	2285
46136	960	2286
46137	960	2406
46138	960	2382
46139	960	2406
46140	960	2529
46141	960	935
46142	960	2462
46143	960	2385
46144	960	2679
46145	960	2682
46146	960	2661
46147	960	2948
46148	960	2700
46149	960	2589
46150	960	2691
46151	960	2922
46152	960	2844
46153	960	2767
46154	960	2932
46155	960	2728
46156	960	2642
46157	960	2499
46158	960	1885
46159	960	2544
46160	960	1992
46161	960	2160
46162	960	2209
46163	960	2384
46164	960	2353
46165	960	2625
46166	960	2539
46167	960	2252
46168	960	2296
46169	960	2354
46170	960	2548
46171	960	509
46172	960	2448
46173	960	333
46174	960	2155
46175	960	2132
46176	960	2116
46177	960	2325
46178	960	2701
46179	960	2440
46180	960	2383
46181	960	2298
46182	960	2382
46183	960	1481
46185	960	2012
46186	960	2110
46187	960	2178
46188	960	2229
46189	960	2759
46191	960	3047
46192	960	3014
46193	960	2781
46194	960	2634
46195	960	2492
46196	960	2657
46197	960	2756
46198	960	3117
46199	960	2827
46200	960	2930
46201	960	3232
46203	960	3051
46204	960	2889
46205	960	3128
46213	960	2639
46214	960	3025
46215	960	3155
46216	960	3071
46217	960	3197
46218	960	3317
46219	960	3171
46222	960	3236
46223	960	3145
46224	960	3137
46225	960	1028
46226	960	3000
46227	960	3308
46228	960	3314
46229	960	3413
46230	960	3227
46231	960	2564
46249	960	2620
46253	960	2485
46254	960	2481
46255	960	2603
46256	960	3464
46257	960	3333
46258	960	3388
46259	960	3451
46260	960	3313
46261	960	3540
46265	960	3266
46266	960	3422
46267	960	3573
46268	960	3513
46269	960	3281
46270	960	3251
46271	960	2991
46281	960	3136
46282	960	2660
46283	960	3075
46285	960	3007
46287	960	1489
46289	960	3357
46290	960	2901
46291	960	3227
46292	960	3236
46293	960	3226
46297	960	3315
46298	960	3376
46299	960	3591
46300	960	3405
46301	960	3705
46302	960	3655
46303	960	3384
46304	960	3681
46305	960	3445
46306	960	3439
46307	960	3318
46308	960	2076
46310	960	3115
46311	960	1108
46312	970	2868
46313	970	3105
46314	970	3092
46315	970	3280
46316	970	3558
46317	970	3371
46318	970	3431
46319	970	962
46320	970	57
46321	970	3296
46322	970	3064
46323	970	2873
46324	970	891
46325	970	3146
46326	970	590
46328	970	3194
46329	970	3216
46330	970	1236
46331	970	3207
46332	970	3464
46333	970	3489
46334	970	3604
46335	970	2116
46336	970	2787
46374	970	2369
46375	970	2643
46376	970	2674
46377	970	2571
46378	970	2405
46379	970	2551
46380	970	2832
46381	970	2513
46382	970	2472
46383	970	2401
46384	970	1617
46389	970	325
46390	970	2816
46391	970	112
46392	970	2644
46393	970	2648
46396	970	2967
46397	970	2921
46398	970	2933
46399	970	1284
46400	970	2867
46401	970	3045
46402	970	3002
46403	970	2999
46404	970	3391
46405	970	3461
46406	970	3415
46407	970	2212
46408	970	1944
46410	970	2674
46411	970	2594
46412	970	2135
46413	970	2770
46414	970	3029
46416	970	2961
46417	970	3134
46418	970	3112
46419	970	3182
46420	970	3109
46421	970	3103
46422	970	3127
46423	970	2707
46424	970	3242
46425	970	2941
46426	970	3113
46427	970	2476
46428	970	3418
46429	970	3161
46430	970	3483
46431	970	3335
46432	970	3277
46433	970	3469
46434	970	3345
46435	970	3294
46436	970	3485
46437	970	3607
46438	970	3453
46439	970	3417
46440	970	3474
46441	970	3435
46442	970	1022
46447	970	1921
46448	970	2666
46449	970	3164
46450	970	1873
46451	970	2470
46452	970	2812
46453	970	2389
46454	970	1883
46455	970	2483
46458	970	2764
46459	970	1421
46461	970	2746
46462	970	2835
46463	970	2983
46464	970	3152
46465	970	3189
46466	970	3202
46467	970	2699
46468	970	361
46469	970	2522
46470	970	2009
46472	970	2749
46473	970	2591
46474	970	2858
46475	970	2887
46476	970	2936
46477	970	2245
46478	970	855
46479	970	335
46480	970	2813
46481	970	1908
46482	970	2707
46483	970	2959
46484	970	2928
46485	970	2985
46486	970	2786
46487	970	1206
46489	970	3141
46490	970	2941
46491	970	3454
46493	970	598
46494	970	3236
46495	970	3212
46496	970	3245
46497	970	3254
46498	970	3381
46499	970	2411
46500	970	233
46501	970	3224
46502	970	2606
46504	970	2464
46505	970	3105
46506	970	2649
46507	970	3121
46508	970	3149
46509	970	3074
46511	970	3195
46512	970	3192
46513	970	3219
46514	970	3318
46515	970	3308
46516	970	3177
46517	970	3261
46518	970	3257
46519	970	3168
