0.3513	0.3608	0.2372	0.6701	0.8453	0.0256	4.2833	0.6361	0.8453	0.0256	0.3258	0.3608	0.2372	2.0235
0.3486	0.6161	0.2379	0.6160	1.1223	0.0486	19.2154	0.5895	1.1223	0.0486	0.3258	0.6161	0.2379	11.6566
0.2669	3.2559	0.0016	0.6606	0.6034	1.3301	31.7531	0.6499	0.6034	1.3301	0.1149	3.2559	0.0016	9.0332
0.3954	0.8552	0.4692	0.4644	1.9319	0.0064	1.5315	0.4594	1.9319	0.0064	0.3878	0.8552	0.4692	0.9534
0.1897	3.1872	0.0124	0.6675	0.5632	1.0008	22.1547	0.6032	0.5632	1.0008	0.1696	3.1872	0.0124	25.3561
0.5145	0.6514	1.2886	0.3419	1.9118	0.0122	27.8618	0.3465	1.9118	0.0122	0.5418	0.6514	1.2886	22.2634
0.3970	0.7131	0.7600	0.5068	1.0109	0.0154	45.2332	0.5008	1.0109	0.0154	0.3829	0.7131	0.7600	42.7382
0.4486	0.9429	1.6611	0.4429	1.4391	0.0071	6.4014	0.4428	1.4391	0.0071	0.4498	0.9429	1.6611	6.3785
0.4820	0.4862	0.4252	0.3901	1.2564	0.0022	25.6034	0.3928	1.2564	0.0022	0.4956	0.4862	0.4252	23.2233
0.6420	0.6997	0.6132	0.6255	1.0028	0.0354	11.0352	0.6271	1.0028	0.0354	0.6436	0.6997	0.6132	11.0065
0.1697	0.6269	0.0054	0.7571	0.6428	0.0160	10.4922	0.6748	0.6428	0.0160	0.1524	0.6269	0.0054	35.7406
0.2828	2.7314	0.0211	0.6121	0.7054	2.1072	7.1015	0.5713	0.7054	2.1072	0.2687	2.7314	0.0211	3.2982
0.2877	0.8342	0.0907	0.6251	0.8510	0.0213	5.3769	0.5842	0.8510	0.0213	0.2717	0.8342	0.0907	11.6389
0.3193	0.6326	0.2937	0.6279	0.9013	0.0063	26.8417	0.6377	0.9013	0.0063	0.0952	0.6326	0.2937	28.3661
0.5029	0.7052	1.4280	0.3656	1.9367	0.9453	9.6717	0.3763	1.9367	0.9453	0.5162	0.7052	1.4280	9.8620
0.4212	0.6572	0.1659	0.4865	0.9148	0.0024	2.8319	0.4801	0.9148	0.0024	0.4168	0.6572	0.1659	3.8745
0.3121	1.3577	0.3869	0.6345	0.8940	0.0077	3.4227	0.5992	0.8940	0.0077	0.2917	1.3577	0.3869	3.5348
0.1640	0.6349	0.0107	0.7713	0.6669	0.0031	6.8281	0.6842	0.6669	0.0031	0.1387	0.6349	0.0107	22.4525
0.5141	0.5198	0.7163	0.6395	0.7920	0.0333	9.8006	0.6267	0.7920	0.0333	0.5036	0.5198	0.7163	11.0796
0.4788	0.7048	0.6829	0.4135	1.2841	0.3585	17.4283	0.4126	1.2841	0.3585	0.4918	0.7048	0.6829	14.2155
0.2587	0.7572	0.0479	0.6389	0.7956	0.0155	4.2577	0.5940	0.7956	0.0155	0.2351	0.7572	0.0479	9.5911
0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100	0.4180	1.3685	0.0046	0.6370	0.7488	2.9262	47.1765
0.4237	0.8476	0.0908	0.6345	1.0795	0.0116	16.7448	0.6113	1.0795	0.0116	0.4128	0.8476	0.0908	23.2719
0.3776	0.9126	0.1289	0.5837	1.0241	0.0058	40.1302	0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100
0.6457	1.0065	0.0190	0.5373	0.5051	0.6378	19.7711	0.5439	0.5051	0.6378	0.6561	1.0065	0.0190	17.4198
0.3586	0.6543	0.9315	0.6617	1.2213	0.0083	15.5942	0.6275	1.2213	0.0083	0.3391	0.6543	0.9315	24.8382
0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100	0.5769	0.8305	0.0300	0.2709	0.6449	0.4892	39.8588
0.6170	0.9013	0.0394	0.3537	1.4574	0.0272	28.0960	0.3758	1.4574	0.0272	0.6413	0.9013	0.0394	42.1448
0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100	0.5925	1.0397	0.0206	0.4433	0.5068	0.9141	38.9209
0.5383	0.6548	1.2665	0.5377	1.1973	0.0175	17.7866	0.5368	1.1973	0.0175	0.5392	0.6548	1.2665	17.7521
0.4600	1.3214	0.0271	0.4480	0.5141	0.3795	7.7150	0.4467	0.5141	0.3795	0.4636	1.3214	0.0271	7.3453
0.3076	1.0414	0.8424	0.6465	1.2064	0.0375	37.0835	0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100
0.5812	0.5389	0.7671	0.2693	2.4690	0.0241	7.8525	0.2786	2.4690	0.0241	0.6281	0.5389	0.7671	5.0361
0.4765	0.6408	2.2311	0.4176	1.2484	0.0274	14.6167	0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100
0.3282	0.7879	0.5477	0.7134	0.9932	0.3220	2.8471	0.6649	0.9932	0.3220	0.3069	0.7879	0.5477	6.1996
0.5912	0.8590	4.5476	0.5376	1.1418	0.1090	29.3400	0.5425	1.1418	0.1090	0.5959	0.8590	4.5476	29.2325
0.4028	1.6152	0.1917	0.5123	0.5872	1.1781	11.4241	0.5033	0.5872	1.1781	0.3921	1.6152	0.1917	13.0043
0.5585	0.6737	1.7139	0.4678	0.9089	0.0277	40.2630	0.4778	0.9089	0.0277	0.5646	0.6737	1.7139	42.9620
0.3323	0.6325	0.7528	0.6762	0.8719	0.0372	15.6035	0.6378	0.8719	0.0372	0.3039	0.6325	0.7528	11.5728
0.3995	0.8499	2.0717	0.5287	0.7790	0.0109	12.7056	0.5150	0.7790	0.0109	0.3913	0.8499	2.0717	14.8932
0.6264	0.5673	2.2987	0.6691	0.9352	0.5849	5.5336	0.6649	0.9352	0.5849	0.6225	0.5673	2.2987	5.6032
0.3373	1.8592	0.5231	0.5869	0.9452	0.0120	19.6682	0.5576	0.9452	0.0120	0.3257	1.8592	0.5231	29.0315
0.6614	0.8687	0.0183	0.3409	0.6114	1.7013	6.3235	0.3639	0.6114	1.7013	0.6981	0.8687	0.0183	3.2822
0.6857	1.3787	0.0310	0.5305	0.5716	0.4170	14.3335	0.5470	0.5716	0.4170	0.7028	1.3787	0.0310	14.3293
0.2724	0.7972	0.0040	0.7288	0.7372	0.0065	5.2236	0.7005	0.7372	0.0065	0.1617	0.7972	0.0040	20.6151
0.5985	0.7723	0.7553	0.2147	3.1969	0.0118	12.6839	0.2338	3.1969	0.0118	0.6498	0.7723	0.7553	12.2710
0.6040	1.0694	0.3766	0.6808	0.8622	0.0071	22.5726	0.6737	0.8622	0.0071	0.5967	1.0694	0.3766	23.4143
0.4165	0.6348	0.0899	0.4797	0.9473	0.0078	7.9607	0.4730	0.9473	0.0078	0.4126	0.6348	0.0899	8.2547
0.1891	1.6847	0.0271	0.7662	0.7947	0.0146	6.8574	0.6857	0.7947	0.0146	0.1666	1.6847	0.0271	30.6670
0.5234	0.9970	0.3228	0.4761	1.4975	0.0044	14.5921	0.4780	1.4975	0.0044	0.5299	0.9970	0.3228	13.6173
0.4058	0.6293	0.1283	0.5523	0.9397	0.3317	15.7618	0.5339	0.9397	0.3317	0.4016	0.6293	0.1283	19.4125
0.4129	0.7621	0.7427	0.4907	0.8873	0.0226	3.8998	0.4847	0.8873	0.0226	0.4055	0.7621	0.7427	3.0934
0.5818	0.6921	0.7203	0.7185	0.7463	0.0141	8.9977	0.7053	0.7463	0.0141	0.5703	0.6921	0.7203	10.7708
0.4099	0.9423	1.3439	0.5423	1.0048	0.0091	18.4327	0.5312	1.0048	0.0091	0.3959	0.9423	1.3439	15.0428
0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100	0.5587	0.6831	0.0079	0.5939	0.6324	0.5049	49.9591
0.5110	1.0889	2.2332	0.6250	0.9400	0.2950	6.2008	0.6139	0.9400	0.2950	0.5003	1.0889	2.2332	4.7658
0.5029	0.6134	0.5733	0.6852	1.1956	0.0052	10.6014	0.6681	1.1956	0.0052	0.4863	0.6134	0.5733	11.0332
0.1977	1.4609	0.9549	0.7440	0.8279	0.0090	9.2087	0.6748	0.8279	0.0090	0.1918	1.4609	0.9549	20.5204
0.5346	0.6901	0.0833	0.7085	1.0363	0.0937	4.7079	0.6909	1.0363	0.0937	0.5174	0.6901	0.0833	6.1306
0.4242	0.8578	1.5691	0.6561	1.3267	0.2679	4.6321	0.6320	1.3267	0.2679	0.4063	0.8578	1.5691	5.0068
0.4519	1.1685	1.2585	0.4251	0.8235	0.9045	41.2810	0.4306	0.8235	0.9045	0.4501	1.1685	1.2585	41.8479
0.4139	0.6388	1.4185	0.4771	1.1064	0.0026	2.2816	0.4720	1.1064	0.0026	0.4080	0.6388	1.4185	2.4329
0.5628	1.1844	0.1110	0.3876	0.6498	1.2562	13.7164	0.4004	0.6498	1.2562	0.5807	1.1844	0.1110	14.4211
0.5845	1.2567	0.9308	0.2905	0.8137	1.1643	4.6466	0.3108	0.8137	1.1643	0.6191	1.2567	0.9308	3.3545
0.4523	0.6291	1.5755	0.4953	1.2987	0.0056	33.5249	0.4959	1.2987	0.0056	0.4421	0.6291	1.5755	31.0913
0.2858	0.9261	0.2952	0.6483	0.7431	0.0123	10.9456	0.6089	0.7431	0.0123	0.2578	0.9261	0.2952	15.7496
0.2722	0.7042	1.3808	0.5782	0.7484	0.0051	11.5796	0.5393	0.7484	0.0051	0.2521	0.7042	1.3808	18.0061
0.3203	1.8649	0.0057	0.5855	0.7318	1.6245	15.5885	0.5549	0.7318	1.6245	0.3039	1.8649	0.0057	15.6372
0.2944	0.7702	0.5726	0.7076	0.9180	0.0114	4.7038	0.6573	0.9180	0.0114	0.2672	0.7702	0.5726	9.2902
0.4022	0.7081	0.4136	0.5178	0.7110	0.0121	18.1050	0.5066	0.7110	0.0121	0.3942	0.7081	0.4136	19.5288
0.5537	1.0348	0.4578	0.6793	0.7248	0.0458	16.6146	0.6676	0.7248	0.0458	0.5437	1.0348	0.4578	18.4260
0.3091	0.6383	0.3593	0.7237	0.8610	0.0040	27.5227	0.6707	0.8610	0.0040	0.2705	0.6383	0.3593	30.5172
0.3502	0.6821	0.4261	0.5816	0.9626	0.0027	8.8026	0.5528	0.9626	0.0027	0.3414	0.6821	0.4261	12.7412
0.5166	0.6097	1.7803	0.3863	1.0091	0.4602	19.7218	0.3972	1.0091	0.4602	0.5283	0.6097	1.7803	21.3249
0.5209	0.5281	1.1923	0.5450	1.4355	0.0290	4.3307	0.5422	1.4355	0.0290	0.5198	0.5281	1.1923	4.5610
0.5883	0.7440	1.5311	0.5338	1.7578	0.1158	29.5918	0.5373	1.7578	0.1158	0.5943	0.7440	1.5311	28.5949
0.2961	0.7365	0.0242	0.7772	0.6649	0.0422	47.1613	0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100
0.4840	0.9031	0.9697	0.6190	0.8842	0.0024	3.7491	0.6077	0.8842	0.0024	0.4707	0.9031	0.9697	2.4724
0.3433	0.6777	0.4482	0.7177	1.2705	0.0053	11.8227	0.6735	1.2705	0.0053	0.3234	0.6777	0.4482	12.3806
0.4997	0.6261	0.5371	0.3733	1.4841	0.0066	20.9205	0.3870	1.4841	0.0066	0.5082	0.6261	0.5371	22.2410
0.4410	0.5391	0.9856	0.4999	1.2049	0.0610	25.4835	0.4937	1.2049	0.0610	0.4376	0.5391	0.9856	26.2398
0.5464	0.8112	1.2504	0.3900	2.2208	0.0114	17.1688	0.4069	2.2208	0.0114	0.5565	0.8112	1.2504	23.0610
0.5007	0.5770	1.5451	0.7386	0.9710	0.0219	49.6051	0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100
0.6513	0.5867	0.1204	0.4347	1.1235	0.0051	6.3812	0.4546	1.1235	0.0051	0.6724	0.5867	0.1204	6.1394
0.3835	0.6974	0.4204	0.5336	0.8257	0.0043	7.9168	0.5179	0.8257	0.0043	0.3732	0.6974	0.4204	8.0762
0.3006	0.7360	0.4840	0.6739	0.7484	0.1506	4.6229	0.6318	0.7484	0.1506	0.2761	0.7360	0.4840	11.8886
0.4678	0.6728	1.8271	0.3776	1.5993	0.0120	2.7345	0.3849	1.5993	0.0120	0.4769	0.6728	1.8271	3.8041
0.5653	0.9197	1.0808	0.3834	2.1647	0.0072	29.2653	0.3961	2.1647	0.0072	0.5843	0.9197	1.0808	29.5659
0.3619	0.4927	1.6247	0.5477	1.8451	0.0123	28.6740	0.5301	1.8451	0.0123	0.3456	0.4927	1.6247	22.9682
0.4517	0.5557	0.1312	0.4548	1.1491	0.1526	23.3355	0.4470	1.1491	0.1526	0.4592	0.5557	0.1312	23.1024
0.2279	0.8937	0.0178	0.7087	0.7278	0.0105	9.4407	0.6469	0.7278	0.0105	0.2059	0.8937	0.0178	25.4295
0.6577	0.6413	0.0409	0.6152	0.8484	1.6409	2.8291	0.6195	0.8484	1.6409	0.6620	0.6413	0.0409	2.9089
0.2214	0.8081	0.9632	0.7954	1.0352	0.0324	9.2595	0.7575	1.0352	0.0324	0.2422	0.8081	0.9632	12.6928
0.3080	0.9411	0.4952	0.5645	1.0054	0.0078	11.0082	0.5329	1.0054	0.0078	0.2820	0.9411	0.4952	11.1520
0.4234	1.4971	1.1351	0.6433	0.7237	0.9229	16.2598	0.6208	0.7237	0.9229	0.4072	1.4971	1.1351	19.1654
0.5774	0.8374	2.2942	0.5037	1.0847	0.0112	10.4587	0.5103	1.0847	0.0112	0.5843	0.8374	2.2942	9.9064
0.4481	0.5996	0.0263	0.5730	1.0728	0.0037	9.0261	0.5598	1.0728	0.0037	0.4397	0.5996	0.0263	12.1000
0.6712	0.6509	0.0242	0.6222	0.5077	0.9646	21.5804	0.6267	0.5077	0.9646	0.6758	0.6509	0.0242	21.4012
0.3322	0.6992	0.6318	0.5877	0.6674	0.0062	16.1400	0.5581	0.6674	0.0062	0.3201	0.6992	0.6318	21.5430
0.5504	0.8557	0.4338	0.4889	0.6507	0.4019	24.4240	0.4946	0.6507	0.4019	0.5558	0.8557	0.4338	24.9810
0.5524	0.6290	1.4487	0.5450	1.3126	0.0143	6.2857	0.5461	1.3126	0.0143	0.5527	0.6290	1.4487	6.3440
0.4925	1.5308	0.0132	0.4170	0.7204	1.0101	40.4270	0.4282	0.7204	1.0101	0.4939	1.5308	0.0132	42.5879
0.3601	0.6844	0.3357	0.5788	1.1188	0.0027	5.9754	0.5549	1.1188	0.0027	0.3465	0.6844	0.3357	6.8849
0.3986	0.8305	0.1564	0.7306	0.7850	0.0533	15.6247	0.6926	0.7850	0.0533	0.3791	0.8305	0.1564	22.7139
0.3395	1.3944	0.0521	0.5703	0.7227	1.5023	6.1792	0.5486	0.7227	1.5023	0.3194	1.3944	0.0521	6.2233
0.3164	0.7368	0.0084	0.6027	1.0707	0.0228	11.1875	0.5679	1.0707	0.0228	0.3026	0.7368	0.0084	23.5554
0.3685	0.9550	0.9890	0.5897	1.4066	0.0075	19.5372	0.5699	1.4066	0.0075	0.3469	0.9550	0.9890	17.5465
0.4567	1.2076	0.0079	0.4971	0.7421	0.9106	21.9433	0.4924	0.7421	0.9106	0.4550	1.2076	0.0079	22.2915
0.1599	1.7113	0.0237	0.7265	1.0913	0.9281	49.8686	0.2000	10.0000	0.1000	0.5000	0.1000	20.0000	100
0.2973	0.6829	0.4115	0.6710	0.7787	0.0173	24.8712	0.6290	0.7787	0.0173	0.2691	0.6829	0.4115	11.1819
0.4599	0.5729	1.8908	0.6932	0.9401	0.0198	5.0756	0.6701	0.9401	0.0198	0.4381	0.5729	1.8908	5.9515
0.4272	0.6392	2.0852	0.5213	1.2368	0.0031	24.6864	0.5236	1.2368	0.0031	0.4261	0.6392	2.0852	29.0397
0.4992	0.9743	1.6776	0.6802	0.8962	0.0805	1.3916	0.6623	0.8962	0.0805	0.4858	0.9743	1.6776	2.3269
0.4780	1.1352	0.6265	0.2865	0.6199	1.9724	43.2544	0.3057	0.6199	1.9724	0.4995	1.1352	0.6265	46.4262
0.2706	0.7569	0.7820	0.5919	0.8060	0.0132	20.1164	0.5540	0.8060	0.0132	0.2410	0.7569	0.7820	19.0957
0.1777	0.9771	0.0342	0.7742	0.9729	0.0036	6.2837	0.6875	0.9729	0.0036	0.1560	0.9771	0.0342	22.4904
0.5302	0.6635	0.7719	0.3196	1.8851	0.0233	29.6166	0.3331	1.8851	0.0233	0.5553	0.6635	0.7719	35.2364
0.5328	0.6917	2.2484	0.5869	1.0612	0.0089	17.2173	0.5824	1.0612	0.0089	0.5269	0.6917	2.2484	16.2114
0.3315	0.6472	0.2201	0.6390	0.8877	0.0339	6.2709	0.6036	0.8877	0.0339	0.3161	0.6472	0.2201	7.7484
0.2877	0.6266	0.2186	0.6628	0.8269	0.0081	24.4682	0.6152	0.8269	0.0081	0.2729	0.6266	0.2186	28.8669
