0.4680	0.0000	0.7136	6.0708	0.2625	0.0000	-1.0000	-1.0000	2.0620	8.7711	750.0000
0.1634	0.0000	-1.0000	-1.0000	0.0260	0.0000	-1.0000	-1.0000	14.9271	13.1035	750.0000
0.1451	0.0000	-1.0000	-1.0000	0.4669	0.0000	0.6141	8.9275	4.1093	24.3288	750.0000
0.1206	0.0000	-1.0000	-1.0000	0.0000	0.0000	-1.0000	-1.0000	0.9056	80.0810	750.0000
0.2244	0.0000	-1.0000	-1.0000	0.2043	0.0000	-1.0000	-1.0000	1.9718	3.3979	750.0000
0.2110	0.0000	-1.0000	-1.0000	0.2167	0.0000	-1.0000	-1.0000	2.3029	3.3979	750.0000
0.2716	0.0000	-1.0000	-1.0000	0.2955	0.0000	-1.0000	-1.0000	7.1622	6.6991	750.0000
0.4390	0.0000	0.4311	5.4583	0.1460	0.0000	-1.0000	-1.0000	9.3337	100.0000	750.0000
0.0880	0.0000	-1.0000	-1.0000	0.3653	0.0000	0.4311	5.4583	16.0354	100.0000	750.0000
0.2437	0.0000	-1.0000	-1.0000	0.2373	0.0000	-1.0000	-1.0000	4.4810	13.5126	750.0000
0.2418	0.0000	-1.0000	-1.0000	0.2389	0.0000	-1.0000	-1.0000	4.6073	13.5126	750.0000
0.4621	0.0000	0.9168	7.8957	0.1083	0.0000	-1.0000	-1.0000	16.6396	21.1169	750.0000
0.4172	0.0000	0.8989	8.6551	0.1537	0.0000	-1.0000	-1.0000	7.4388	29.1246	750.0000
0.1193	0.0000	-1.0000	-1.0000	0.3629	0.0000	0.8989	8.6551	8.7708	29.1246	750.0000
0.2071	0.0000	-1.0000	-1.0000	0.3066	0.0000	1.5045	4.4344	4.9323	5.6238	750.0000
0.3303	0.0000	1.5045	4.4344	0.2243	0.0000	-1.0000	-1.0000	1.9683	5.6238	750.0000
0.3652	0.0000	0.2302	4.6276	0.2269	0.0000	-1.0000	-1.0000	6.3407	49.7140	750.0000
0.2053	0.0000	-1.0000	-1.0000	0.3412	0.0000	0.2302	4.6276	1.8414	49.7140	750.0000
0.3951	0.0000	0.2535	6.2767	0.1014	0.0000	-1.0000	-1.0000	2.4438	2.2254	750.0000
0.2515	0.0000	-1.0000	-1.0000	0.0325	0.0000	-1.0000	-1.0000	10.3662	100.0000	750.0000
0.4522	0.0000	1.3716	7.1462	0.1915	0.0000	-1.0000	-1.0000	9.5328	37.7978	750.0000
0.1605	0.0000	-1.0000	-1.0000	0.4020	0.0000	1.3716	7.1462	2.0069	37.7978	750.0000
0.3999	0.0000	0.8253	4.2680	0.2444	0.0000	-1.0000	-1.0000	10.7640	45.3117	750.0000
0.2206	0.0000	-1.0000	-1.0000	0.3688	0.0000	0.8253	4.2680	5.2977	45.3117	750.0000
0.3050	0.0000	0.5373	9.1503	0.1241	0.0000	-1.0000	-1.0000	9.3208	10.0202	750.0000
0.2161	0.0000	-1.0000	-1.0000	0.1010	0.0000	-1.0000	-1.0000	7.9754	9.1540	750.0000
0.3439	0.0000	0.7433	3.8780	0.1864	0.0000	-1.0000	-1.0000	0.6399	15.6752	750.0000
0.1587	0.0000	-1.0000	-1.0000	0.3082	0.0000	0.7433	3.8780	2.2589	15.6752	750.0000
0.3918	0.0000	0.0023	4.4936	0.3157	0.0000	0.3673	3.9590	0.6557	12.7271	750.0000
0.3077	0.0000	0.3673	3.9590	0.3790	0.0000	0.0023	4.4936	1.6159	12.7271	750.0000
0.4210	0.0000	1.0228	10.1345	0.1740	0.0000	-1.0000	-1.0000	3.1496	10.4531	750.0000
0.4254	0.0000	0.6209	6.8604	0.1849	0.0000	-1.0000	-1.0000	0.8297	1.4168	750.0000
0.3429	0.0000	0.2066	8.0270	0.2112	0.0000	-1.0000	-1.0000	1.2046	7.5091	750.0000
0.1865	0.0000	-1.0000	-1.0000	0.3129	0.0000	0.2066	8.0270	2.5007	7.5091	750.0000
0.4795	0.0000	0.4523	8.3630	0.1483	0.0000	-1.0000	-1.0000	11.6032	40.1537	750.0000
0.3575	0.0000	0.3133	9.4351	0.2840	0.0000	-1.0000	-1.0000	15.7087	100.0000	750.0000
0.3729	0.0000	0.0000	3.6483	0.1263	0.0000	-1.0000	-1.0000	5.8639	9.4945	750.0000
0.4282	0.0000	0.9629	8.3226	0.2598	0.0000	-1.0000	-1.0000	3.7890	6.0107	750.0000
0.1542	0.0000	-1.0000	-1.0000	0.3753	0.0000	0.4391	11.1414	8.9118	100.0000	750.0000
0.2772	0.0000	-1.0000	-1.0000	0.2944	0.0000	-1.0000	-1.0000	6.5654	7.8993	750.0000
0.3009	0.0000	0.4382	6.7026	0.2762	0.0000	-1.0000	-1.0000	5.8626	7.8993	750.0000
0.2865	0.0000	-1.0000	-1.0000	0.2254	0.0000	-1.0000	-1.0000	17.7135	100.0000	750.0000
0.1676	0.0000	-1.0000	-1.0000	0.2925	0.0000	-1.0000	-1.0000	14.1768	28.6676	750.0000
0.3204	0.0000	0.0000	5.8015	0.1853	0.0000	-1.0000	-1.0000	11.0483	28.6676	750.0000
0.2092	0.0000	-1.0000	-1.0000	0.0790	0.0000	-1.0000	-1.0000	9.6166	18.6338	750.0000
0.3605	0.0000	1.0723	3.8506	0.1700	0.0000	-1.0000	-1.0000	2.9454	1.0679	750.0000
0.4113	0.0000	0.2392	5.1301	0.2360	0.0000	-1.0000	-1.0000	13.3859	10.5779	750.0000
0.2943	0.0000	-1.0000	-1.0000	0.2758	0.0000	-1.0000	-1.0000	0.6720	100.0000	750.0000
0.2711	0.0000	-1.0000	-1.0000	0.2929	0.0000	-1.0000	-1.0000	0.6649	100.0000	750.0000
0.3268	0.0000	0.2922	8.3717	0.2174	0.0000	-1.0000	-1.0000	6.0234	7.9237	750.0000
0.5067	0.0000	0.4033	11.5194	0.1024	0.0000	-1.0000	-1.0000	14.3871	31.2798	750.0000
0.3989	0.0000	0.5210	8.2394	0.3173	0.0000	0.5241	5.6403	13.4132	28.2244	750.0000
0.3099	0.0000	0.5241	5.6403	0.3843	0.0000	0.5210	8.2394	14.1610	28.2244	750.0000
0.2035	0.0000	-1.0000	-1.0000	0.1846	0.0000	-1.0000	-1.0000	0.9010	23.7902	750.0000
0.1797	0.0000	-1.0000	-1.0000	0.2019	0.0000	-1.0000	-1.0000	0.5970	23.7902	750.0000
0.2320	0.0000	-1.0000	-1.0000	0.0255	0.0000	-1.0000	-1.0000	0.9587	3.8032	750.0000
0.0000	0.0000	-1.0000	-1.0000	0.1883	0.0000	-1.0000	-1.0000	4.6913	3.8032	750.0000
0.4965	0.0000	0.6460	13.4832	0.0497	0.0000	-1.0000	-1.0000	4.7682	6.7186	750.0000
0.0409	0.0000	-1.0000	-1.0000	0.4108	0.0000	0.6460	13.4832	7.1871	6.7186	750.0000
0.0321	0.0000	-1.0000	-1.0000	0.3046	0.0000	0.4474	9.3403	5.2572	100.0000	750.0000
0.2872	0.0000	-1.0000	-1.0000	0.2082	0.0000	-1.0000	-1.0000	12.5011	70.1646	750.0000
0.2027	0.0000	-1.0000	-1.0000	0.2720	0.0000	-1.0000	-1.0000	9.9451	70.1646	750.0000
0.4576	0.0000	0.3882	9.0388	0.1750	0.0000	-1.0000	-1.0000	1.2215	13.8313	750.0000
0.1523	0.0000	-1.0000	-1.0000	0.4061	0.0000	0.3882	9.0388	9.5867	13.8313	750.0000
0.4270	0.0000	0.0000	7.5743	0.3187	0.0000	0.0000	4.2196	10.5828	56.2422	750.0000
0.3026	0.0000	0.0000	4.2196	0.4089	0.0000	0.0000	7.5743	7.1821	56.2422	750.0000
0.4808	0.0000	0.9106	10.7201	0.1608	0.0000	-1.0000	-1.0000	1.3474	4.6504	750.0000
0.4510	0.0000	0.7635	7.9090	0.3149	0.0000	0.0024	3.3472	13.5301	44.6425	750.0000
0.2929	0.0000	-1.0000	-1.0000	0.4297	0.0000	0.7635	7.9090	10.2816	44.6425	750.0000
0.1634	0.0000	-1.0000	-1.0000	0.2928	0.0000	-1.0000	-1.0000	7.3640	17.7605	750.0000
0.3214	0.0000	0.2430	6.8060	0.1731	0.0000	-1.0000	-1.0000	1.8388	17.7605	750.0000
0.2939	0.0000	-1.0000	-1.0000	0.2596	0.0000	-1.0000	-1.0000	6.5528	33.7562	750.0000
0.2585	0.0000	-1.0000	-1.0000	0.2861	0.0000	-1.0000	-1.0000	7.3969	33.7562	750.0000
0.1916	0.0000	-1.0000	-1.0000	0.3829	0.0000	0.6826	3.7518	2.4802	6.7683	750.0000
0.4807	0.0000	0.6826	3.7518	0.1555	0.0000	-1.0000	-1.0000	7.9609	6.7683	750.0000
0.3592	0.0000	0.2244	7.4254	0.1980	0.0000	-1.0000	-1.0000	7.0868	44.4197	750.0000
0.1743	0.0000	-1.0000	-1.0000	0.3349	0.0000	0.2244	7.4254	5.1950	44.4197	750.0000
0.2098	0.0000	-1.0000	-1.0000	0.2624	0.0000	-1.0000	-1.0000	10.6892	23.0318	750.0000
0.2830	0.0000	-1.0000	-1.0000	0.2055	0.0000	-1.0000	-1.0000	5.9527	23.0318	750.0000
0.2731	0.0000	-1.0000	-1.0000	0.0882	0.0000	-1.0000	-1.0000	13.4447	11.3519	750.0000
0.4865	0.0000	0.5381	5.7130	0.3879	0.0000	1.7245	4.6664	9.6850	15.8467	750.0000
0.3746	0.0000	1.7245	4.6664	0.4708	0.0000	0.5381	5.7130	10.6255	15.8467	750.0000
0.3924	0.0000	0.4904	9.0973	0.2329	0.0000	-1.0000	-1.0000	0.2452	11.4458	750.0000
0.2067	0.0000	-1.0000	-1.0000	0.3615	0.0000	0.4904	9.0973	2.1616	11.4458	750.0000
0.2515	0.0000	-1.0000	-1.0000	0.1960	0.0000	-1.0000	-1.0000	6.3019	15.0925	750.0000
0.2567	0.0000	-1.0000	-1.0000	0.3865	0.0000	0.1291	6.4359	5.4361	41.1980	750.0000
0.4089	0.0000	0.1291	6.4359	0.2768	0.0000	-1.0000	-1.0000	4.1187	41.1980	750.0000
0.2463	0.0000	-1.0000	-1.0000	0.1750	0.0000	-1.0000	-1.0000	2.0643	8.1394	750.0000
0.1505	0.0000	-1.0000	-1.0000	0.2203	0.0000	-1.0000	-1.0000	1.5116	8.1394	750.0000
0.0169	0.0000	-1.0000	-1.0000	0.2497	0.0000	-1.0000	-1.0000	8.2034	12.2204	750.0000
0.2526	0.0000	-1.0000	-1.0000	0.2586	0.0000	-1.0000	-1.0000	0.1073	15.5115	750.0000
0.2619	0.0000	-1.0000	-1.0000	0.2529	0.0000	-1.0000	-1.0000	0.1181	15.5115	750.0000
0.2770	0.0000	-1.0000	-1.0000	0.0501	0.0000	-1.0000	-1.0000	8.0725	8.9232	750.0000
0.0852	0.0000	-1.0000	-1.0000	0.4237	0.0000	0.7031	9.1864	1.0386	7.5162	750.0000
0.4475	0.0000	0.5078	7.1222	0.1303	0.0000	-1.0000	-1.0000	2.7897	25.3258	750.0000
0.1122	0.0000	-1.0000	-1.0000	0.3834	0.0000	0.5078	7.1222	10.2020	25.3258	750.0000
0.1186	0.0000	-1.0000	-1.0000	0.0481	0.0000	-1.0000	-1.0000	12.4931	12.0705	750.0000
0.3567	0.0000	1.4543	10.4976	0.1553	0.0000	-1.0000	-1.0000	15.5617	13.8997	750.0000
0.2953	0.0000	-1.0000	-1.0000	0.2307	0.0000	-1.0000	-1.0000	8.7447	52.3216	750.0000
0.2296	0.0000	-1.0000	-1.0000	0.2825	0.0000	-1.0000	-1.0000	8.6833	52.3216	750.0000
0.1975	0.0000	-1.0000	-1.0000	0.1594	0.0000	-1.0000	-1.0000	4.3496	16.2758	750.0000
0.1558	0.0000	-1.0000	-1.0000	0.1866	0.0000	-1.0000	-1.0000	5.7016	16.2758	750.0000
0.3749	0.0000	0.0306	5.5243	0.2472	0.0000	-1.0000	-1.0000	9.3106	100.0000	750.0000
0.2331	0.0000	-1.0000	-1.0000	0.3553	0.0000	0.0306	5.5243	16.6031	100.0000	750.0000
0.1837	0.0000	-1.0000	-1.0000	0.3437	0.0000	0.5466	13.7805	14.5838	100.0000	750.0000
0.3864	0.0000	0.5466	13.7805	0.1870	0.0000	-1.0000	-1.0000	3.5903	100.0000	750.0000
0.2270	0.0000	-1.0000	-1.0000	0.4376	0.0000	0.0000	6.8678	8.7655	76.6668	750.0000
0.4023	0.0000	0.6337	6.6088	0.2050	0.0000	-1.0000	-1.0000	1.6405	13.4294	750.0000
0.1937	0.0000	-1.0000	-1.0000	0.3681	0.0000	0.6337	6.6088	9.8730	13.4294	750.0000
0.3082	0.0000	1.9484	8.8446	0.0882	0.0000	-1.0000	-1.0000	1.1389	100.0000	750.0000
0.0689	0.0000	-1.0000	-1.0000	0.2632	0.0000	-1.0000	-1.0000	4.6848	100.0000	750.0000
0.3071	0.0000	0.8732	10.5168	0.3111	0.0000	0.4348	7.4311	3.4843	12.0729	750.0000
0.3167	0.0000	0.4348	7.4311	0.3047	0.0000	0.8732	10.5168	3.6324	12.0729	750.0000
0.0000	0.0000	-1.0000	-1.0000	0.1937	0.0000	-1.0000	-1.0000	6.0482	100.0000	750.0000
0.2200	0.0000	-1.0000	-1.0000	0.0000	0.0000	-1.0000	-1.0000	12.1348	100.0000	750.0000
0.3575	0.0000	0.2320	5.6441	0.2402	0.0000	-1.0000	-1.0000	6.4500	10.1202	750.0000
0.3261	0.0000	0.7874	10.0519	0.0629	0.0000	-1.0000	-1.0000	0.2772	33.7028	750.0000
0.0583	0.0000	-1.0000	-1.0000	0.2839	0.0000	-1.0000	-1.0000	10.2053	33.7028	750.0000
0.1770	0.0000	-1.0000	-1.0000	0.3321	0.0000	0.2340	4.0044	17.5162	100.0000	750.0000
0.3781	0.0000	1.1120	5.7192	0.1319	0.0000	-1.0000	-1.0000	2.9531	12.9306	750.0000
0.0842	0.0000	-1.0000	-1.0000	0.3133	0.0000	1.1120	5.7192	0.5407	12.9306	750.0000
0.1616	0.0000	-1.0000	-1.0000	0.0482	0.0000	-1.0000	-1.0000	6.7714	12.2145	750.0000
0.0313	0.0000	-1.0000	-1.0000	0.1264	0.0000	-1.0000	-1.0000	12.9552	12.2145	750.0000
0.2181	0.0000	-1.0000	-1.0000	0.0745	0.0000	-1.0000	-1.0000	12.6145	24.3838	750.0000
0.2346	0.0000	-1.0000	-1.0000	0.3251	0.0000	0.0000	3.8002	12.7852	100.0000	750.0000
0.3466	0.0000	0.0000	3.8002	0.2403	0.0000	-1.0000	-1.0000	8.5686	100.0000	750.0000
0.1830	0.0000	-1.0000	-1.0000	0.0649	0.0000	-1.0000	-1.0000	2.4017	0.4430	750.0000
0.4176	0.0000	0.3904	5.7947	0.1683	0.0000	-1.0000	-1.0000	10.2652	17.8188	750.0000
0.1200	0.0000	-1.0000	-1.0000	0.3587	0.0000	0.3904	5.7947	11.1847	17.8188	750.0000
0.4475	0.0000	0.3745	11.4257	0.1574	0.0000	-1.0000	-1.0000	11.2868	19.9518	750.0000
0.2458	0.0000	-1.0000	-1.0000	0.1280	0.0000	-1.0000	-1.0000	12.6317	96.3679	750.0000
0.1105	0.0000	-1.0000	-1.0000	0.2206	0.0000	-1.0000	-1.0000	4.1470	96.3679	750.0000
0.3802	0.0000	0.0027	9.5455	0.1693	0.0000	-1.0000	-1.0000	5.4456	55.3584	750.0000
0.0889	0.0000	-1.0000	-1.0000	0.4749	0.0000	0.0000	8.0351	4.5512	12.4798	750.0000
0.5678	0.0000	0.0000	8.0351	0.1589	0.0000	-1.0000	-1.0000	1.4473	12.4798	750.0000
0.4592	0.0000	0.6896	4.0637	0.1182	0.0000	-1.0000	-1.0000	8.2978	7.1683	750.0000
0.2525	0.0000	-1.0000	-1.0000	0.2286	0.0000	-1.0000	-1.0000	3.4066	0.7954	750.0000
0.2712	0.0000	-1.0000	-1.0000	0.2841	0.0000	-1.0000	-1.0000	1.2619	100.0000	750.0000
0.2873	0.0000	-1.0000	-1.0000	0.2716	0.0000	-1.0000	-1.0000	2.4094	100.0000	750.0000
0.3820	0.0000	0.6744	9.5759	0.1645	0.0000	-1.0000	-1.0000	9.2608	25.8324	750.0000
0.1472	0.0000	-1.0000	-1.0000	0.3432	0.0000	0.6744	9.5759	16.8344	25.8324	750.0000
0.1363	0.0000	-1.0000	-1.0000	0.2503	0.0000	-1.0000	-1.0000	11.7615	50.1968	750.0000
0.2791	0.0000	-1.0000	-1.0000	0.1647	0.0000	-1.0000	-1.0000	15.5766	50.1968	750.0000
0.3365	0.0000	0.7525	6.2297	0.2266	0.0000	-1.0000	-1.0000	2.4610	1.3949	750.0000
0.0944	0.0000	-1.0000	-1.0000	0.1667	0.0000	-1.0000	-1.0000	1.9946	12.4455	750.0000
0.1880	0.0000	-1.0000	-1.0000	0.1129	0.0000	-1.0000	-1.0000	0.6100	12.4455	750.0000
0.4188	0.0000	0.5049	12.4476	0.1804	0.0000	-1.0000	-1.0000	2.4852	2.9513	750.0000
0.3219	0.0000	0.3911	5.6438	0.1953	0.0000	-1.0000	-1.0000	4.7971	27.2491	750.0000
0.1949	0.0000	-1.0000	-1.0000	0.2928	0.0000	-1.0000	-1.0000	6.5716	27.2491	750.0000
0.2611	0.0000	-1.0000	-1.0000	0.3444	0.0000	0.3062	9.0762	9.0005	9.5891	750.0000
0.3621	0.0000	0.3062	9.0762	0.2667	0.0000	-1.0000	-1.0000	4.6301	9.5891	750.0000
0.2905	0.0000	-1.0000	-1.0000	0.1490	0.0000	-1.0000	-1.0000	6.4860	5.4248	750.0000
0.0951	0.0000	-1.0000	-1.0000	0.2361	0.0000	-1.0000	-1.0000	6.8763	5.4248	750.0000
0.5004	0.0000	0.6087	9.6149	0.0870	0.0000	-1.0000	-1.0000	4.4900	3.9509	750.0000
0.3487	0.0000	0.3542	10.0314	0.1499	0.0000	-1.0000	-1.0000	3.1832	16.5436	750.0000
0.1122	0.0000	-1.0000	-1.0000	0.2986	0.0000	-1.0000	-1.0000	6.4885	16.5436	750.0000
0.3567	0.0000	0.8003	5.8022	0.2962	0.0000	-1.0000	-1.0000	4.9975	100.0000	750.0000
0.2793	0.0000	-1.0000	-1.0000	0.3492	0.0000	0.8003	5.8022	5.2958	100.0000	750.0000
0.2928	0.0000	-1.0000	-1.0000	0.1912	0.0000	-1.0000	-1.0000	2.8671	8.7900	750.0000
0.1595	0.0000	-1.0000	-1.0000	0.2599	0.0000	-1.0000	-1.0000	2.4001	8.7900	750.0000
0.3296	0.0000	0.2524	5.7324	0.2175	0.0000	-1.0000	-1.0000	9.7993	7.6642	750.0000
0.3916	0.0000	0.0000	7.2778	0.1940	0.0000	-1.0000	-1.0000	2.3129	35.7429	750.0000
0.1753	0.0000	-1.0000	-1.0000	0.3581	0.0000	0.0000	7.2778	4.2538	35.7429	750.0000
0.2853	0.0000	-1.0000	-1.0000	0.1268	0.0000	-1.0000	-1.0000	11.3482	11.7952	750.0000
0.1120	0.0000	-1.0000	-1.0000	0.2654	0.0000	-1.0000	-1.0000	4.1286	1.6859	750.0000
0.4505	0.0000	0.2819	9.2681	0.1753	0.0000	-1.0000	-1.0000	13.2039	40.2430	750.0000
0.4053	0.0000	0.9351	9.8181	0.0950	0.0000	-1.0000	-1.0000	3.7296	5.6146	750.0000
0.2585	0.0000	-1.0000	-1.0000	0.3489	0.0000	0.0000	5.6165	14.3089	100.0000	750.0000
0.3570	0.0000	0.6194	9.1265	0.2445	0.0000	-1.0000	-1.0000	6.6125	4.6299	750.0000
0.4117	0.0000	0.3444	5.1306	0.1513	0.0000	-1.0000	-1.0000	3.3921	2.4695	750.0000
0.4401	0.0000	0.8993	8.5314	0.3080	0.0000	2.4246	3.5536	9.2141	39.4898	750.0000
0.2835	0.0000	-1.0000	-1.0000	0.4167	0.0000	0.8993	8.5314	4.9038	39.4898	750.0000
0.1731	0.0000	-1.0000	-1.0000	0.2981	0.0000	-1.0000	-1.0000	5.7420	100.0000	750.0000
0.0022	0.0000	-1.0000	-1.0000	0.4414	0.0000	0.6695	7.0537	1.9315	88.0054	750.0000
0.0906	0.0000	-1.0000	-1.0000	0.2251	0.0000	-1.0000	-1.0000	2.2807	0.5540	750.0000
0.2779	0.0000	-1.0000	-1.0000	0.1398	0.0000	-1.0000	-1.0000	0.9540	0.5540	750.0000
0.4041	0.0000	0.7155	7.5065	0.2015	0.0000	-1.0000	-1.0000	9.9779	7.0937	750.0000
0.3639	0.0000	1.3346	4.1570	0.0328	0.0000	-1.0000	-1.0000	4.7508	5.9531	750.0000
0.5008	0.0000	0.5896	5.5195	0.2126	0.0000	-1.0000	-1.0000	1.6985	6.2229	750.0000
0.3457	0.0000	0.7413	3.9940	0.0075	0.0000	-1.0000	-1.0000	4.8312	100.0000	750.0000
0.1374	0.0000	-1.0000	-1.0000	0.0235	0.0000	-1.0000	-1.0000	12.7332	26.0852	750.0000
0.0231	0.0000	-1.0000	-1.0000	0.1210	0.0000	-1.0000	-1.0000	19.7182	26.0852	750.0000
0.3322	0.0000	1.4902	1.0553	0.2807	0.0000	-1.0000	-1.0000	7.3998	29.2970	750.0000
0.2709	0.0000	-1.0000	-1.0000	0.3256	0.0000	1.4902	1.0553	6.1850	29.2970	750.0000
0.3623	0.0000	1.2019	5.1633	0.1136	0.0000	-1.0000	-1.0000	7.4639	5.7058	750.0000
0.3892	0.0000	0.1523	5.7286	0.0713	0.0000	-1.0000	-1.0000	1.7164	2.2780	750.0000
0.2703	0.0000	-1.0000	-1.0000	0.1786	0.0000	-1.0000	-1.0000	0.4210	0.1457	750.0000
0.1684	0.0000	-1.0000	-1.0000	0.2571	0.0000	-1.0000	-1.0000	1.2552	0.1457	750.0000
0.3793	0.0000	0.5400	5.3898	0.1966	0.0000	-1.0000	-1.0000	9.0593	7.5378	750.0000
0.2648	0.0000	-1.0000	-1.0000	0.1860	0.0000	-1.0000	-1.0000	9.0981	39.5821	750.0000
0.1604	0.0000	-1.0000	-1.0000	0.2492	0.0000	-1.0000	-1.0000	5.4748	39.5821	750.0000
0.3479	0.0000	0.3547	3.1124	0.1910	0.0000	-1.0000	-1.0000	10.0947	24.9688	750.0000
0.2526	0.0000	-1.0000	-1.0000	0.0129	0.0000	-1.0000	-1.0000	4.3903	8.4946	750.0000
0.2718	0.0000	-1.0000	-1.0000	0.2223	0.0000	-1.0000	-1.0000	13.7939	15.4334	750.0000
0.2250	0.0000	-1.0000	-1.0000	0.2567	0.0000	-1.0000	-1.0000	17.3541	15.4334	750.0000
0.3444	0.0000	0.5794	4.9772	0.1336	0.0000	-1.0000	-1.0000	7.7178	100.0000	750.0000
0.1219	0.0000	-1.0000	-1.0000	0.2976	0.0000	-1.0000	-1.0000	16.4053	100.0000	750.0000
0.1775	0.0000	-1.0000	-1.0000	0.0672	0.0000	-1.0000	-1.0000	15.8683	38.7584	750.0000
0.0315	0.0000	-1.0000	-1.0000	0.1390	0.0000	-1.0000	-1.0000	9.4656	38.7584	750.0000
0.1305	0.0000	-1.0000	-1.0000	0.1298	0.0000	-1.0000	-1.0000	10.5408	29.3762	750.0000
0.1312	0.0000	-1.0000	-1.0000	0.1299	0.0000	-1.0000	-1.0000	10.6069	29.3762	750.0000
0.4130	0.0000	1.3465	9.0092	0.2049	0.0000	-1.0000	-1.0000	9.2737	36.0681	750.0000
0.4008	0.0000	1.2981	8.1863	0.0773	0.0000	-1.0000	-1.0000	1.1717	1.7666	750.0000
0.0401	0.0000	-1.0000	-1.0000	0.2625	0.0000	-1.0000	-1.0000	2.7853	1.4500	750.0000
0.4288	0.0000	0.4699	8.7113	0.1748	0.0000	-1.0000	-1.0000	3.7003	1.4500	750.0000
0.2308	0.0000	-1.0000	-1.0000	0.1786	0.0000	-1.0000	-1.0000	8.8605	38.1689	750.0000
0.4174	0.0000	0.6245	8.1148	0.2428	0.0000	-1.0000	-1.0000	14.1810	42.1799	750.0000
0.0668	0.0000	-1.0000	-1.0000	0.4188	0.0000	0.6245	8.1148	15.6795	42.1799	750.0000
0.2864	0.0000	-1.0000	-1.0000	0.3917	0.0000	0.4530	4.3648	5.5975	64.4083	750.0000
0.4067	0.0000	0.4530	4.3648	0.3025	0.0000	1.6725	4.8770	10.3613	64.4083	750.0000
